row_id,artist_id,genre_id,style_id,artist,genre,style,stratify_key,source_split,corruption,degraded_image_relpath
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_015608.jpg
15608,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_015608.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_037033.jpg
37033,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_037033.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_012961.jpg
12961,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_012961.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_020040.jpg
20040,88,6,23,dante-gabriel-rossetti,portrait,Romanticism,combo::dante-gabriel-rossetti||portrait||Romanticism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_020040.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_059599.jpg
59599,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_059599.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_010084.jpg
10084,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_010084.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_057838.jpg
57838,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_057838.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_066170.jpg
66170,92,6,21,vasily-surikov,portrait,Realism,combo::vasily-surikov||portrait||Realism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_066170.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_022967.jpg
22967,37,5,20,henri-matisse,nude_painting,Post_Impressionism,combo::henri-matisse||nude_painting||Post_Impressionism,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_022967.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,tilt_right,degraded_exact_artworks/tilt_right/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,perspective_left,degraded_exact_artworks/perspective_left/row_051330.jpg
51330,83,6,22,joshua-reynolds,portrait,Rococo,combo::joshua-reynolds||portrait||Rococo,exact_artworks,perspective_right,degraded_exact_artworks/perspective_right/row_051330.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,gaussian_blur,degraded_exact_artworks/gaussian_blur/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,strong_gaussian_blur,degraded_exact_artworks/strong_gaussian_blur/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,small_center_crop,degraded_exact_artworks/small_center_crop/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,medium_center_crop,degraded_exact_artworks/medium_center_crop/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,warm_shift,degraded_exact_artworks/warm_shift/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,desaturated,degraded_exact_artworks/desaturated/row_003350.jpg
3350,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism,exact_artworks,tilt_left,degraded_exact_artworks/tilt_left/row_003350.jpg
